"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","fc_direction"
"ENSG00000166313",244.254183090102,-0.346085688201064,0.0821721329124963,-4.21171601532608,2.53438035750601e-05,7.86106988562062e-05,"APBB1",322,"DOWN"
"ENSG00000149932",300.675745433923,0.320495478937334,0.0761679203989043,4.20774884306733,2.57927305215268e-05,7.99182282772688e-05,"TMEM219",124446,"UP"
"ENSG00000103404",532.794523063235,0.23588145780765,0.056064776768923,4.207302185111,2.58437456228189e-05,8.00335787359101e-05,"USP31",57478,"UP"
"ENSG00000113272",108.169869489688,-0.562023429984181,0.13370868939558,-4.20334259893478,2.63002057781366e-05,8.13603488100629e-05,"THG1L",54974,"DOWN"
"ENSG00000145244",126.210123889751,0.481599300880475,0.114645078173097,4.20078479211582,2.65991342366045e-05,8.22212695089802e-05,"CORIN",10699,"UP"
"ENSG00000127980",144.061730300692,0.43382410756184,0.103410443134641,4.19516728109363,2.72670274811442e-05,8.41718130965392e-05,"PEX1",5189,"UP"
"ENSG00000184156",176.837521885144,-0.432912080318938,0.103232831389833,-4.19355038983823,2.74622037942732e-05,8.47067444345144e-05,"KCNQ3",3786,"DOWN"
"ENSG00000003096",179.059253710796,0.43465302669234,0.103696504990398,4.1915880070653,2.77008693106792e-05,8.53522008219176e-05,"KLHL13",90293,"UP"
"ENSG00000204272",266.176529605864,0.324626501973345,0.0775249255921741,4.18738230954349,2.82190264825603e-05,8.68105186705153e-05,"NBDY",550643,"UP"
"ENSG00000146463",771.386331168853,0.190948089526431,0.0456074890791333,4.18677049278284,2.82951679190018e-05,8.70216952422811e-05,"ZMYM4",9202,"UP"
"ENSG00000131067",222.99292552858,-0.347978638000875,0.083160306523674,-4.18443188279751,2.85880151413506e-05,8.78060465055768e-05,"GGT7",2686,"DOWN"
"ENSG00000137409",795.905186065174,-0.208900661429494,0.0499361314052835,-4.1833569311577,2.87235880368672e-05,8.81524866793625e-05,"MTCH1",23787,"DOWN"
"ENSG00000116704",565.829214009712,0.233041544798942,0.0557828914919631,4.17765265596742,2.94532981182505e-05,9.03441984551886e-05,"SLC35D1",23169,"UP"
"ENSG00000100599",247.942445792824,-0.355506878874789,0.0851148380467152,-4.17679087493145,2.95650604765588e-05,9.06630618417453e-05,"RIN3",79890,"DOWN"
"ENSG00000116459",2233.34159842327,-0.122194346520265,0.0292681379596991,-4.17499557670943,2.97991843724132e-05,9.12952688691753e-05,"ATP5PB",515,"DOWN"
"ENSG00000064309",67.2964016673319,0.631163995754936,0.15118147226687,4.17487663197768,2.98147579719688e-05,9.12952688691753e-05,"CDON",50937,"UP"
"ENSG00000177200",1887.66903235747,0.12631365916416,0.0302558643895458,4.17484880080984,2.98184030621802e-05,9.12952688691753e-05,"CHD9",80205,"UP"
"ENSG00000143774",680.566248498865,0.208404241742631,0.0499514685040484,4.17213443335986,3.01759501434682e-05,9.22926188529152e-05,"GUK1",2987,"UP"
"ENSG00000116685",321.667395728293,0.289924943662686,0.0695084434001341,4.17107518857381,3.03165802113948e-05,9.26739063334105e-05,"KIAA2013",90231,"UP"
"ENSG00000110171",153.864127604969,-0.453374213095847,0.108791706770497,-4.16736005486398,3.08147572472062e-05,9.40729244386179e-05,"TRIM3",10612,"DOWN"
"ENSG00000008311",201.197624755509,0.380708290884266,0.0914022277133429,4.16519706804356,3.11083735792465e-05,9.48944343812537e-05,"AASS",10157,"UP"
"ENSG00000122705",1617.24038287082,-0.140073224270085,0.0336553603912443,-4.1619885403612,3.15488187022367e-05,9.61621908986525e-05,"CLTA",1211,"DOWN"
"ENSG00000171368",65.2918394211935,0.647482173709643,0.155859749093673,4.15426161965973,3.26339627995282e-05,9.92352823736309e-05,"TPPP",11076,"UP"
"ENSG00000182134",147.510320708906,0.442793955941671,0.106668197448382,4.15113376370633,3.30832330222816e-05,0.000100469875853698,"TDRKH",11022,"UP"
"ENSG00000256374",78.2963532360078,-0.665185572280768,0.160283441747138,-4.15005795377267,3.32391105782042e-05,0.000100916860306734,"PPIAL4D",645142,"DOWN"
"ENSG00000087088",186.782609020297,-0.392897575548521,0.0946988301706874,-4.14891688567169,3.34052059108252e-05,0.000101394624999916,"BAX",581,"DOWN"
"ENSG00000106635",317.443042798072,-0.313609392908213,0.0757481813425506,-4.14015739189829,3.47067609219409e-05,0.000104988403935314,"BCL7B",9275,"DOWN"
"ENSG00000110455",90.9914600185036,-0.547138613611837,0.132485336236286,-4.12980507243475,3.63070935689541e-05,0.000109515551139402,"ACCS",84680,"DOWN"
"ENSG00000141424",1111.49762021504,0.162107191717477,0.0392756189634932,4.12742551220279,3.66847204304036e-05,0.000110568433072945,"SLC39A6",25800,"UP"
"ENSG00000188375",548.379112293422,0.227668787053821,0.0552073119562399,4.1238882855641,3.72529628476698e-05,0.000112164652142491,"H3F3C",440093,"UP"
"ENSG00000151790",160.142595996761,0.437175079575139,0.106031625724872,4.12306306336856,3.73867287452947e-05,0.000112538221605619,"TDO2",6999,"UP"
"ENSG00000205269",97.5797398178138,0.544203404255492,0.132020009441036,4.1221282028354,3.75388175341577e-05,0.000112908205070355,"TMEM170B",100113407,"UP"
"ENSG00000065665",169.712843376573,-0.412059094124136,0.100165299121418,-4.113790881058,3.89214050900443e-05,0.000116764215270133,"SEC61A2",55176,"DOWN"
"ENSG00000103194",766.166958849609,-0.190692399690042,0.0463763282224047,-4.11184772488989,3.92505157154465e-05,0.000117660337582322,"USP10",9100,"DOWN"
"ENSG00000110911",752.453485866883,0.192772506374444,0.0469206324455449,4.10848056232344,3.98270717259395e-05,0.000119173273901587,"SLC11A2",4891,"UP"
"ENSG00000158195",808.634211023689,0.179007504432936,0.043592420682566,4.10639055207428,4.01889752381851e-05,0.000120194230426411,"WASF2",10163,"UP"
