SRR2443240	1.0	341.0	5875.0	489550.0	927930.0	1618097.0	2380267.0	3596776.0	4992941.0	6562270.0	8672376.0	11732695.0	18722840.0	43895633.0	116036.0
	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443241	350.0	5091.0	286909.0	671791.0	1451080.0	2674621.0	4422728.0	6282388.0	8177243.0	10430791.0	13058293.0	18715821.0	30617045.0	39490.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443242	1.0	254.0	4194.0	226225.0	539804.0	1191792.0	2246291.0	3805188.0	5397167.0	7139268.0	9714574.0	13039970.0	20337670.0	39395091.0	56509.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443243	3.0	368.0	6461.0	490517.0	968025.0	1676126.0	2431955.0	3676681.0	5063928.0	6636480.0	8932220.0	11972644.0	18467229.0	44158839.0	109728.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443244	2.0	369.0	6902.0	562163.0	1069849.0	1860658.0	2720670.0	4099285.0	5663978.0	7450450.0	10196694.0	13670605.0	20546382.0	47108047.0	112101.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443245	2.0	271.0	4620.0	250427.0	596749.0	1311611.0	2436882.0	4098870.0	5871226.0	7827873.0	10792032.0	14484651.0	22610923.0	40713247.0	61499.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443246	2.0	230.0	3498.0	194357.0	458967.0	1014149.0	1893987.0	3183829.0	4533713.0	6015688.0	8121548.0	11074568.0	17416858.0	30360078.0	43930.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443247	1.0	198.0	3259.0	199281.0	465390.0	1026415.0	1915822.0	3237168.0	4648911.0	6274698.0	8889361.0	12080436.0	19102211.0	40461367.0	73837.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443248	3.0	238.0	3862.0	270472.0	527702.0	1196375.0	2153785.0	3651793.0	5208776.0	7047740.0	10218483.0	13892553.0	20212763.0	37847225.0	80415.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443249	4.0	380.0	5196.0	279179.0	630707.0	1367794.0	2521879.0	4265716.0	6223968.0	8580242.0	12060518.0	15089003.0	19769367.0	32013284.0	70145.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443250	1.0	185.0	3370.0	194295.0	461814.0	1026190.0	1897303.0	3208030.0	4534468.0	6048350.0	8723009.0	11445050.0	15945737.0	35403253.0	93572.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443251	3.0	330.0	5485.0	288613.0	686180.0	1505775.0	2789195.0	4579824.0	6367638.0	8059185.0	10279763.0	12622199.0	16097487.0	28233392.0	115218.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443252	3.0	287.0	4319.0	236034.0	562428.0	1233164.0	2270805.0	3748844.0	5280737.0	6803522.0	8835107.0	10797331.0	14409577.0	25474121.0	59747.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443253	5.0	1006.0	15321.0	800787.0	1873328.0	4053219.0	7385047.0	11793524.0	15885756.0	19171044.0	22187870.0	23842049.0	26767662.0	30691087.0	26679.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443254	3.0	166.0	2764.0	159747.0	370027.0	806769.0	1486292.0	2570970.0	3733392.0	5128615.0	7641873.0	10641689.0	16589007.0	37786592.0	51167.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443255	2.0	291.0	5211.0	277299.0	664773.0	1466985.0	2714527.0	4444458.0	6181331.0	7860374.0	10220798.0	12432045.0	16017873.0	29434170.0	140956.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443256	5.0	257.0	4194.0	237009.0	553585.0	1218092.0	2260768.0	3839143.0	5481712.0	7361039.0	10702771.0	14101570.0	20236803.0	39931395.0	92658.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443257	4.0	302.0	5272.0	279245.0	656709.0	1440603.0	2628421.0	4317060.0	6002356.0	7691496.0	10236095.0	12509930.0	15753257.0	28165050.0	106299.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443258	3.0	397.0	6843.0	379515.0	869747.0	1874288.0	3364716.0	5415100.0	7454659.0	9476191.0	12050552.0	14696569.0	19863347.0	34052681.0	93435.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443259	1.0	279.0	4477.0	257659.0	599217.0	1314206.0	2407826.0	3991259.0	5585258.0	7318867.0	9953416.0	12954500.0	18712915.0	35367051.0	54914.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443260	1.0	271.0	5060.0	276974.0	648013.0	1420444.0	2593324.0	4299677.0	6082371.0	7997000.0	10823990.0	13532072.0	18792566.0	35260962.0	77845.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443261	5.0	401.0	7703.0	594493.0	1141535.0	2002216.0	2882544.0	4378249.0	6045663.0	7990595.0	11370014.0	14875370.0	20504033.0	40937577.0	82807.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443262	4.0	326.0	5408.0	290350.0	697509.0	1530843.0	2810279.0	4722548.0	6670530.0	8840261.0	12221878.0	16220552.0	22955139.0	45228507.0	82264.0
	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0
SRR2443263	3.0	213.0	3458.0	198158.0	461683.0	1010340.0	1871067.0	3219668.0	4706712.0	6464798.0	9403562.0	12533468.0	18374934.0	43083806.0	104123.0

